MsgID.GLOBAL_POSITION,0.0000000,-122.3975288,37.7929426,0.1220000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,47.5670000,51.4000969,-7.0054517,-0.1220129
MsgID.LOCAL_VELOCITY,47.5670000,-0.0000265,0.0000225,0.0000114
MsgID.GLOBAL_POSITION,0.0000000,-122.3975288,37.7929430,0.0680000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,47.8170000,51.4448318,-7.0056996,-0.0689981
MsgID.LOCAL_VELOCITY,47.8170000,-0.0000251,0.0000076,0.0000091
MsgID.STATE,0.0000000,True,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975288,37.7929419,0.0190000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,48.0680000,51.3229408,-7.0076804,-0.0191702
MsgID.LOCAL_VELOCITY,48.0680000,-0.0000275,0.0000320,0.0000096
MsgID.GLOBAL_POSITION,0.0000000,-122.3975293,37.7929420,-0.0190000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,48.3180000,51.3418465,-7.0511627,0.0198568
MsgID.LOCAL_VELOCITY,48.3180000,-0.0000269,0.0000339,0.0000122
MsgID.GLOBAL_POSITION,0.0000000,-122.3975280,37.7929420,-0.0420000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,48.5670000,51.3398895,-6.9420619,0.0428342
MsgID.LOCAL_VELOCITY,48.5670000,-0.0000251,0.0000233,0.0000184
MsgID.GLOBAL_POSITION,0.0000000,-122.3975268,37.7929413,-0.0470000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,48.8180000,51.2580299,-6.8267026,0.0475288
MsgID.LOCAL_VELOCITY,48.8180000,-0.0000252,0.0000197,0.0000125
MsgID.STATE,0.0000000,True,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975287,37.7929402,-0.0310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,49.0680000,51.1418839,-7.0009160,0.0313997
MsgID.LOCAL_VELOCITY,49.0680000,-0.0000282,0.0000281,0.0000089
MsgID.GLOBAL_POSITION,0.0000000,-122.3975303,37.7929414,0.0000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,49.3190000,51.2716713,-7.1392260,0.0004463
MsgID.LOCAL_VELOCITY,49.3190000,-0.0000296,0.0000109,0.0000147
MsgID.GLOBAL_POSITION,0.0000000,-122.3975291,37.7929418,0.0410000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,49.5690000,51.3127975,-7.0372772,-0.0418925
MsgID.LOCAL_VELOCITY,49.5690000,-0.0000274,0.0000376,0.0000106
MsgID.GLOBAL_POSITION,0.0000000,-122.3975271,37.7929418,0.0880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,49.8180000,-0.0266692,0.2171102,-0.0887175
MsgID.LOCAL_VELOCITY,49.8180000,0.0000335,0.0002332,0.0000136
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3975296,37.7929420,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975270,37.7929414,0.1350000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,50.0690000,-0.0626124,0.2304333,-0.1351828
MsgID.LOCAL_VELOCITY,50.0690000,-0.0000928,-0.0003570,-0.0018292
MsgID.GLOBAL_POSITION,0.0000000,-122.3975282,37.7929424,0.1750000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0100000
MsgID.LOCAL_POSITION,50.3190000,0.0487970,0.1221367,-0.1756296
MsgID.LOCAL_VELOCITY,50.3190000,-0.0001760,0.0002746,-0.0166453
MsgID.GLOBAL_POSITION,0.0000000,-122.3975282,37.7929431,0.2070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0700000
MsgID.LOCAL_POSITION,50.5680000,0.1188433,0.1229529,-0.2078066
MsgID.LOCAL_VELOCITY,50.5680000,-0.0058514,0.0067833,-0.0752844
MsgID.GLOBAL_POSITION,0.0000000,-122.3975273,37.7929426,0.2440000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0100000,-0.1900000
MsgID.LOCAL_POSITION,50.8200000,0.0718504,0.2037367,-0.2440905
MsgID.LOCAL_VELOCITY,50.8200000,-0.0130736,0.0123137,-0.1950084
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3975296,37.7929420,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975266,37.7929431,0.2940000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,-0.2900000
MsgID.LOCAL_POSITION,51.0690000,0.1187075,0.2600765,-0.2949025
MsgID.LOCAL_VELOCITY,51.0690000,-0.0192186,0.0062582,-0.2988588
MsgID.GLOBAL_POSITION,0.0000000,-122.3975278,37.7929432,0.3600000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,0.0000000,-0.4200000
MsgID.LOCAL_POSITION,51.3190000,0.1292787,0.1541697,-0.3605267
MsgID.LOCAL_VELOCITY,51.3190000,-0.0212664,-0.0008165,-0.4202289
MsgID.GLOBAL_POSITION,0.0000000,-122.3975285,37.7929417,0.4420000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,0.0000000,-0.5100000
MsgID.LOCAL_POSITION,51.5700000,-0.0379324,0.0939170,-0.4423403
MsgID.LOCAL_VELOCITY,51.5700000,-0.0237550,0.0045301,-0.5108415
MsgID.GLOBAL_POSITION,0.0000000,-122.3975274,37.7929423,0.5440000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0100000,-0.6100000
MsgID.LOCAL_POSITION,51.8200000,0.0371651,0.1924470,-0.5441098
MsgID.LOCAL_VELOCITY,51.8200000,-0.0132333,0.0116681,-0.6138546
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3975296,37.7929420,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975299,37.7929420,0.6870000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0100000,-0.7200000
MsgID.LOCAL_POSITION,52.0700000,0.0019204,-0.0269278,-0.6874963
MsgID.LOCAL_VELOCITY,52.0700000,-0.0102581,0.0107003,-0.7289003
MsgID.GLOBAL_POSITION,0.0000000,-122.3975281,37.7929403,0.8670000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0200000,-0.8200000
MsgID.LOCAL_POSITION,52.3210000,-0.1869503,0.1254267,-0.8672675
MsgID.LOCAL_VELOCITY,52.3210000,-0.0097476,0.0232951,-0.8246225
MsgID.GLOBAL_POSITION,0.0000000,-122.3975272,37.7929412,1.0960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0200000,-0.9500000
MsgID.LOCAL_POSITION,52.5700000,-0.0838161,0.2071347,-1.0968691
MsgID.LOCAL_VELOCITY,52.5700000,0.0100636,0.0218503,-0.9584584
MsgID.GLOBAL_POSITION,0.0000000,-122.3975284,37.7929416,1.3690000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0100000,-1.0200000
MsgID.LOCAL_POSITION,52.8200000,-0.0484259,0.1034605,-1.3691937
MsgID.LOCAL_VELOCITY,52.8200000,0.0134890,0.0113171,-1.0283371
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3975296,37.7929420,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975277,37.7929420,1.6660000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-1.1000000
MsgID.LOCAL_POSITION,53.0700000,-0.0015332,0.1620956,-1.6666236
MsgID.LOCAL_VELOCITY,53.0700000,0.0057344,0.0125870,-1.1016108
MsgID.GLOBAL_POSITION,0.0000000,-122.3975284,37.7929418,1.9850000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-1.1700000
MsgID.LOCAL_POSITION,53.3210000,-0.0245737,0.0999713,-1.9851092
MsgID.LOCAL_VELOCITY,53.3210000,-0.0010703,0.0108791,-1.1785979
MsgID.GLOBAL_POSITION,0.0000000,-122.3975280,37.7929413,2.3300000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-1.3200000
MsgID.LOCAL_POSITION,53.5720000,-0.0804821,0.1414177,-2.3300133
MsgID.LOCAL_VELOCITY,53.5720000,-0.0006977,0.0143725,-1.3245730
MsgID.GLOBAL_POSITION,0.0000000,-122.3975268,37.7929419,2.6760000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-0.9300000
MsgID.LOCAL_POSITION,53.8210000,-0.0124989,0.2467825,-2.6765227
MsgID.LOCAL_VELOCITY,53.8210000,0.0027426,0.0138049,-0.9376135
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3975296,37.7929420,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975296,37.7929429,2.7460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,0.4000000
MsgID.LOCAL_POSITION,54.0720000,0.0967988,-0.0027031,-2.7462158
MsgID.LOCAL_VELOCITY,54.0720000,0.0014352,0.0107609,0.4097279
MsgID.GLOBAL_POSITION,0.0000000,-122.3975280,37.7929407,2.6470000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0200000,0.2800000
MsgID.LOCAL_POSITION,54.3230000,-0.1450117,0.1402011,-2.6473403
MsgID.LOCAL_VELOCITY,54.3230000,-0.0136574,0.0224328,0.2820430
MsgID.GLOBAL_POSITION,0.0000000,-122.3975267,37.7929414,2.6390000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-0.1700000
MsgID.LOCAL_POSITION,54.5720000,-0.0673143,0.2566907,-2.6397510
MsgID.LOCAL_VELOCITY,54.5720000,-0.0006024,0.0193398,-0.1708170
MsgID.GLOBAL_POSITION,0.0000000,-122.3975281,37.7929427,2.6840000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.1600000
MsgID.LOCAL_POSITION,54.8230000,0.0729402,0.1254824,-2.6840222
MsgID.LOCAL_VELOCITY,54.8230000,0.0086694,0.0078486,-0.1629824
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3975296,37.7929420,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975301,37.7929414,2.6900000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0200000
MsgID.LOCAL_POSITION,55.0730000,-0.0619171,-0.0447154,-2.6909316
MsgID.LOCAL_VELOCITY,55.0730000,-0.0053704,0.0092229,-0.0294128
MsgID.GLOBAL_POSITION,0.0000000,-122.3975289,37.7929427,2.6890000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0200000,-0.0700000
MsgID.LOCAL_POSITION,55.3220000,0.0739814,0.0584188,-2.6895611
MsgID.LOCAL_VELOCITY,55.3220000,-0.0038620,0.0245756,-0.0723853
MsgID.GLOBAL_POSITION,0.0000000,-122.3975270,37.7929422,2.6970000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0200000,-0.1300000
MsgID.LOCAL_POSITION,55.5730000,0.0258082,0.2302761,-2.6977434
MsgID.LOCAL_VELOCITY,55.5730000,-0.0071711,0.0270042,-0.1341102
MsgID.GLOBAL_POSITION,0.0000000,-122.3975261,37.7929415,2.7100000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0100000,-0.0400000
MsgID.LOCAL_POSITION,55.8240000,-0.0544342,0.3062771,-2.7100897
MsgID.LOCAL_VELOCITY,55.8240000,-0.0125804,0.0140675,-0.0433098
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3975296,37.7929420,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975260,37.7929422,2.7100000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0700000
MsgID.LOCAL_POSITION,56.0740000,0.0240587,0.3179122,-2.7106194
MsgID.LOCAL_VELOCITY,56.0740000,-0.0045171,0.0002629,-0.0709256
MsgID.LOCAL_POSITION,56.3240000,0.1248872,0.1817206,-2.7234318
MsgID.LOCAL_VELOCITY,56.3240000,-0.0047153,-0.0072061,-0.0911679
MsgID.GLOBAL_POSITION,0.0000000,-122.3975275,37.7929431,2.7230000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0900000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975280,37.7929425,2.7290000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,-0.0700000
MsgID.LOCAL_POSITION,56.5740000,0.0532789,0.1418516,-2.7297332
MsgID.LOCAL_VELOCITY,56.5740000,-0.0170191,-0.0017966,-0.0716806
MsgID.GLOBAL_POSITION,0.0000000,-122.3975280,37.7929415,2.7330000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,-0.0600000
MsgID.LOCAL_POSITION,56.8230000,-0.0592396,0.1403635,-2.7334249
MsgID.LOCAL_VELOCITY,56.8230000,-0.0176423,0.0069145,-0.0601049
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3975296,37.7929420,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975290,37.7929414,2.7370000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-0.0300000
MsgID.LOCAL_POSITION,57.0750000,-0.0686595,0.0475696,-2.7371006
MsgID.LOCAL_VELOCITY,57.0750000,-0.0068784,0.0126924,-0.0367280
MsgID.GLOBAL_POSITION,0.0000000,-122.3975299,37.7929412,2.7480000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0200000,-0.1000000
MsgID.LOCAL_POSITION,57.3250000,-0.0853392,-0.0332957,-2.7485845
MsgID.LOCAL_VELOCITY,57.3250000,0.0006555,0.0245518,-0.1033470
MsgID.GLOBAL_POSITION,0.0000000,-122.3975280,37.7929401,2.7570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0300000,-0.0400000
MsgID.LOCAL_POSITION,57.5750000,-0.2086650,0.1418348,-2.7578511
MsgID.LOCAL_VELOCITY,57.5750000,0.0066588,0.0349888,-0.0491504
MsgID.GLOBAL_POSITION,0.0000000,-122.3975268,37.7929398,2.7590000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0200000,-0.0500000
MsgID.LOCAL_POSITION,57.8240000,-0.2491613,0.2443804,-2.7596612
MsgID.LOCAL_VELOCITY,57.8240000,0.0182722,0.0235080,-0.0597571
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3975296,37.7929420,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975277,37.7929406,2.7560000
MsgID.LOCAL_VELOCITY,0.0000000,0.0300000,0.0000000,-0.0500000
MsgID.LOCAL_POSITION,58.0760000,-0.1510750,0.1631103,-2.7563970
MsgID.LOCAL_VELOCITY,58.0760000,0.0308265,0.0077735,-0.0527367
MsgID.GLOBAL_POSITION,0.0000000,-122.3975297,37.7929415,2.7610000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.0000000,-0.1300000
MsgID.LOCAL_POSITION,58.3260000,-0.0600480,-0.0141945,-2.7614803
